p_name,Address,Response_Address,x,y
方城市,臺北市南港區重陽路523號,臺北市南港區三重里22鄰重陽路523號,121.613179,25.062501
日健邸,臺北市士林區中山北路六段405巷88號,臺北市士林區天壽里12鄰中山北路六段405巷88號,121.526574,25.117201
日健闊,臺北市中正區延平南路89號,臺北市中正區光復里9鄰延平南路89號,121.510857,25.042939
日安吉林,臺北市中山區中吉里13鄰吉林路91號,臺北市中山區中吉里13鄰吉林路91號,121.530275,25.05572
日新好好,臺北市中正區忠孝東路二段102號,臺北市中正區幸市里1鄰忠孝東路二段102號,121.530581,25.042735
日日好日,臺北市士林區重慶北路四段108號,臺北市士林區福順里4鄰重慶北路四段108號,121.512788,25.082843
日日禾,臺北市中山區興亞里23鄰吉林路22巷13號,臺北市中山區興亞里23鄰吉林路22巷13號,121.529297,25.051113
旺德福,臺北市大同區星明里1鄰太原路142之11號,臺北市大同區星明里1鄰太原路142之11號,121.516153,25.054098
昀集柏寓,臺北市士林區芝山里28鄰德行東路258號,臺北市士林區芝山里28鄰德行東路258號,121.534373,25.109603
昆陽園,臺北市大同區民生西路298號,臺北市大同區延平里17鄰民生西路297之2號,121.513032,25.057483
昇陽國際,臺北市北投區溫泉里17鄰民族街43巷13號,臺北市北投區溫泉里17鄰民族街43巷13號,121.506012,25.133793
昇陽逸居,臺北市中山區中山里10鄰民生東路一段18號,臺北市中山區中山里10鄰民生東路一段18號,121.52358,25.057876
昇陽麗方,臺北市南港區新光里10鄰昆陽街180號,臺北市南港區新光里10鄰昆陽街180號,121.593225,25.04821
明德馥,臺北市信義區興隆里2鄰基隆路一段350之33號,臺北市信義區興隆里2鄰基隆路一段350之33號,121.56122,25.036716
明臣勸,臺北市萬華區中華路二段484巷,臺北市萬華區新和里27鄰中華路二段484巷14之7號,121.506621,25.026743
春聚,臺北市北投區中央北路四段541巷3號,臺北市北投區一德里17鄰中央北路四段541巷3號,121.468387,25.127659
昭揚天際,臺灣臺北市北投區建民路125巷6號,臺北市北投區石牌里13鄰建民路125巷6號,121.517154,25.110139
景上川,臺北市文山區指南路一段63號,臺北市文山區木新里7鄰指南路一段63號,121.571257,24.98786
景美聯山-極品區,臺北市北投區永欣里5鄰石牌路二段318號,臺北市北投區永欣里5鄰石牌路二段318號,121.523191,25.119381
景美聯山-臻品區,臺北市北投區福興里3鄰承德路七段90號,臺北市北投區福興里3鄰承德路七段90號,121.510437,25.111781
晴山學,臺北市萬華區環河南路二段59號,臺北市萬華區環河南路二段59號,121.4942234,25.0378823
晶硯,臺北市文山區羅斯福路六段198號,臺北市文山區景慶里1鄰羅斯福路六段198號,121.540873,24.993881
晶華MORI,臺北市文山區羅斯福路六段198號,臺北市文山區景慶里1鄰羅斯福路六段198號,121.540873,24.993881
曉南門,臺北市北投區稻香里14鄰稻香路168號,臺北市北投區稻香里14鄰稻香路168號,121.488899,25.143712
曜DC,臺北市中山區正義里8鄰林森北路107巷86之2號,臺北市中山區正義里8鄰林森北路107巷86之2號,121.527762,25.049574
最大直,臺北市中山區中山北路一段83巷12號,臺北市中山區正得里7鄰中山北路一段83巷12號,121.522824,25.050262
有川翩翩,臺北市萬華區富福里13鄰昆明街289巷15之3號,臺北市萬華區富福里13鄰昆明街289巷15之3號,121.503996,25.036204
有鄰,臺北市中山區永安里31鄰明水路383之1號,臺北市中山區永安里31鄰明水路383之1號,121.54603,25.077922
朗朗台大,臺北市大同區隆和里6鄰重慶北路三段11號,臺北市大同區隆和里6鄰重慶北路三段11號,121.513887,25.06443
東方晶鑽,臺北市大安區大學里3鄰新生南路三段70巷6號,臺北市大安區大學里3鄰新生南路三段70巷6號,121.53335,25.019687
東昀昀,臺北市南港區三重里23鄰松河街770號,臺北市南港區三重里23鄰松河街770號,121.611831,25.061335
東村渥雲,臺北市信義區崇德街60巷,臺北市信義區黎平里3鄰崇德街60巷14之1號,121.554569,25.023921
東煒大可山石,臺北市士林區福志里13鄰福志路11號,臺北市士林區福志里13鄰福志路11號,121.531809,25.098279
東煒常玉,臺北市北投區大同里15鄰北投路二段11號,臺北市北投區大同里15鄰北投路二段11號,121.498724,25.130672
東騰元町,臺北市文山區博嘉里19鄰和平東路四段390號,臺北市文山區博嘉里19鄰和平東路四段390號,121.574408,24.998346
東騰界,臺北市萬華區西昌街134號,臺北市萬華區富民里3鄰西昌街135之1號,121.500773,25.039857
東騰籃,臺北市中山區天祥路61巷,臺北市中山區集英里20鄰天祥路61巷22號,121.521693,25.063296
東騰藍,臺北市信義區泰和里19鄰吳興街600巷76弄10號,臺北市信義區泰和里19鄰吳興街600巷76弄10號,121.570555,25.018788
東龍小巨蛋TOPONE,臺北市松山區美仁里4鄰南京東路四段52巷3號,臺北市松山區美仁里4鄰南京東路四段52巷3號,121.553724,25.051083
松下?賓,臺北市中山區中山里10鄰中山北路二段77巷7號,臺北市中山區中山里10鄰中山北路二段77巷7號,121.523332,25.057569
松德88,臺北市信義區國業里2鄰松德路89號,臺北市信義區國業里2鄰松德路89號,121.576108,25.038119
松德長虹,臺北市信義區安康里19鄰松德路169巷21號,臺北市信義區安康里19鄰松德路169巷21號,121.5758,25.036196
松捷樂,臺北市松山區慈祐里15鄰八德路四段598之6號,臺北市松山區慈祐里15鄰八德路四段598之6號,121.572488,25.049748
松江188,臺北市中山區中吉里14鄰松江路188巷2號,臺北市中山區中吉里14鄰松江路188巷2號,121.532552,25.056728
松江ONE,臺北市中山區新生里8鄰松江路330巷24號,臺北市中山區新生里8鄰松江路330巷24號,121.532064,25.061088
松江阡語,臺北市中山區中吉里16鄰松江路184巷31號,臺北市中山區中吉里16鄰松江路184巷31號,121.531521,25.056673
松漢掬雲,臺北市北投區奇岩里3鄰三合街一段38號,臺北市北投區奇岩里3鄰三合街一段38號,121.505932,25.127272
松蔦青語,臺北市松山區慈祐里7鄰松河街76號,臺北市松山區慈祐里7鄰松河街76號,121.574299,25.050795
松雍,臺北市信義區松勇路69巷1號,臺北市信義區安康里31鄰松勇路69巷1號,121.570075,25.033759
松露院,臺北市文山區秀明路二段75號,臺北市文山區萬興里22鄰秀明路二段75號,121.576296,24.991793
林語堂,臺北市中正區龍福里20鄰牯嶺街22巷11之1號,臺北市中正區龍福里20鄰牯嶺街22巷11之1號,121.515376,25.03047
枝盈,臺北市大安區永康里7鄰金山南路二段31巷31號,臺北市大安區永康里7鄰金山南路二段31巷31號,121.528593,25.032851
柏鴻君臨,臺北市北投區建民里5鄰文林北路60巷23號,臺北市北投區建民里5鄰文林北路60巷23號,121.519094,25.105362
桓桓溫州,臺北市大安區龍坡里18鄰溫州街22巷3之2號,臺北市大安區龍坡里18鄰溫州街22巷3之2號,121.53241,25.023817
森仰,臺北市中山區康樂里3鄰中山北路二段27巷19號,臺北市中山區康樂里3鄰中山北路二段27巷19號,121.524463,25.053431
森業永春,臺北市信義區忠孝東路五段469號,臺北市信義區富臺里12鄰忠孝東路五段469號,121.577216,25.041034
森濤苑,臺北市內湖區寶湖里29鄰民權東路六段180巷70弄29號,臺北市內湖區寶湖里29鄰民權東路六段180巷70弄29號,121.591458,25.066891
植建築,臺北市大安區新生南路三段16號,臺北市大安區龍坡里5鄰新生南路三段20之3號,121.534437,25.024125
楓韻、石,臺北市中正區南門里4鄰博愛路224巷8號,臺北市中正區南門里4鄰博愛路224巷8號,121.509885,25.033933
極真,臺北市萬華區和德里24鄰西園路二段322號,臺北市萬華區和德里24鄰西園路二段322號,121.492304,25.025997
榮耀之星,臺北市中山區行孝里1鄰五常街11巷3號,臺北市中山區行孝里1鄰五常街11巷3號,121.538121,25.064526
榮耀西門,臺北市萬華區新起里17鄰漢中街156號,臺北市萬華區新起里17鄰漢中街156號,121.506658,25.041269
榮華一鹿,臺北市北投區榮華一路8號,臺北市北投區榮華里20鄰榮華一路8號,121.52384,25.111892
樂揚心閱,臺北市大同區延平里10鄰保安街52號,臺北市大同區延平里10鄰保安街52號,121.512753,25.059049
樂揚映白,臺北市信義區嘉興里14鄰嘉興街175巷6號,臺北市信義區嘉興里14鄰嘉興街175巷6號,121.557578,25.027587
樂揚煦煦,臺北市萬華區全德里1鄰萬大路386號,臺北市萬華區全德里1鄰萬大路386號,121.498848,25.022216
樂行館,臺北市士林區社園里3鄰永平街86號,臺北市士林區社園里3鄰永平街86號,121.505149,25.091809
樸園璞開石,臺北市北投區文林北路7號,臺北市北投區建民里2鄰文林北路10之1號,121.519443,25.104351
樹語院,臺北市文山區木柵里19鄰秀明路一段185巷45號,臺北市文山區木柵里19鄰秀明路一段185巷45號,121.569349,24.993317
樹說,臺北市內湖區南湖里8鄰民權東路六段280巷155弄201號,臺北市內湖區南湖里8鄰民權東路六段280巷155弄201號,121.609483,25.068446
欣聯奇岩,臺北市北投區奇岩里26鄰公舘路350巷29號,臺北市北投區奇岩里26鄰公舘路350巷29號,121.504103,25.12406
欣聯東園綻,臺北市萬華區東園街30號,臺北市萬華區忠德里3鄰東園街30號,121.495715,25.027099
正隆官邸,臺北市中正區文北里17鄰杭州南路一段43號,臺北市中正區文北里17鄰杭州南路一段43號,121.526162,25.04107
正隆晶鑽,臺北市南港區三重里27鄰園區街32號,臺北市南港區三重里27鄰園區街32號,121.612692,25.059742
民權匯,臺北市大同區民權西路179號,臺北市大同區民權西路179號,121.5132117,25.0631827
民權好合,臺北市大同區蓬萊里11鄰民權西路205號,臺北市大同區蓬萊里11鄰民權西路205號,121.515214,25.063182
民權首富Ⅱ,臺北市大同區民權里6鄰民權西路146號,臺北市大同區民權里6鄰民權西路146號,121.515811,25.062764
民生鉑月,臺北市松山區鵬程里12鄰延壽街18巷19號,臺北市松山區鵬程里12鄰延壽街18巷19號,121.568552,25.056512
水樹之間,臺北市大安區民炤里11鄰信義路三段39號,臺北市大安區民炤里11鄰信義路三段39號,121.534837,25.033757
水研,臺北市士林區明勝里1鄰承德路四段1巷25號,臺北市士林區明勝里1鄰承德路四段1巷25號,121.5223,25.078187
永保安康,臺北市大同區延平里13鄰保安街88號,臺北市大同區延平里13鄰保安街88號,121.511601,25.05894
永信方圓,臺北市北投區三合街一段38號,臺北市北投區奇岩里3鄰三合街一段38號,121.505932,25.127272
永康壹號,臺北市大安區福住里12鄰永康街1號,臺北市大安區福住里12鄰永康街1號,121.529962,25.033284
永康麗莊,臺北市大安區永康里2鄰麗水街9巷5號,臺北市大安區永康里2鄰麗水街9巷5號,121.528949,25.030619
永德言葉,臺北市大同區萬全街1號,臺北市大同區雙連里32鄰萬全街1號,121.520307,25.058817
永筑埕光,臺北市大同區國順里7鄰民族西路340號,臺北市大同區國順里7鄰民族西路340號,121.509298,25.068587
永筑埕曦,臺北市大同區至聖里29鄰民族西路189之3號,臺北市大同區至聖里29鄰民族西路189之3號,121.514837,25.068729
永豐泰雲川,臺北市大同區鄰江里13鄰延平北路四段18號,臺北市大同區鄰江里13鄰延平北路四段18號,121.510774,25.069144
永陞信義安和案,臺北市大安區安和路二段59巷,臺北市大安區通安里6鄰安和路二段59巷21號,121.553122,25.031009
永陞奕居,臺北市大同區承德路一段88號,臺北市大同區建泰里15鄰承德路一段88號,121.517407,25.053027
永陞韶華-華年(工研館),臺北市大安區民輝里17鄰忠孝東路三段46號,臺北市大安區民輝里17鄰忠孝東路三段46號,121.534954,25.041801
永陞韶華-韶光(大安館),臺北市大安區民輝里16鄰忠孝東路三段10巷10號,臺北市大安區民輝里16鄰忠孝東路三段10巷10號,121.533424,25.041585
永陞鳳翎,臺北市松山區南京東路四段120巷30號,臺北市松山區復勢里3鄰南京東路四段120巷30號,121.554739,25.050042
沐山,臺北市士林區天母里6鄰中山北路七段81巷16弄5號,臺北市士林區天母里6鄰中山北路七段81巷16弄5號,121.53031,25.122202
沐松琚,臺北市南港區聯成里14鄰東新街77巷15弄15號,臺北市南港區聯成里14鄰東新街77巷15弄15號,121.588946,25.047464
沐極,臺北市文山區興得里26鄰興隆路三段304巷23號,臺北市文山區興得里26鄰興隆路三段304巷23號,121.558167,24.993846
泊山妍,臺北市北投區溫泉里9鄰公舘路63巷25號,臺北市北投區溫泉里9鄰公舘路63巷25號,121.505084,25.133493
泛亞長安,臺北市中山區朱園里7鄰長安東路二段118號,臺北市中山區朱園里7鄰長安東路二段118號,121.536045,25.048303
泰彰尚青苑,臺北市文山區華興里20鄰木柵路一段238巷12之1號,臺北市文山區華興里20鄰木柵路一段238巷12之1號,121.554083,24.98719
清歡,臺北市大安區光明里2鄰杭州南路二段25巷39號,臺北市大安區光明里2鄰杭州南路二段25巷39號,121.525197,25.033422
湖森堡,臺北市內湖區內湖路三段359號,臺北市內湖區金瑞里18鄰內湖路三段359號,121.583731,25.089292
源利御品,臺北市內湖區金湖里2鄰金湖路363巷51弄21號,臺北市內湖區金湖里2鄰金湖路363巷51弄21號,121.600938,25.073668
溫州院,臺北市士林師大台北市大安區溫州街25旁,臺北市士林區社子街63巷9弄,121.5025765,25.0880426
溫布敦-19,臺北市內湖區石潭里3鄰民權東路六段210巷68號,臺北市內湖區石潭里3鄰民權東路六段210巷68號,121.597464,25.064858
漢寶西門綻,臺北市萬華區萬壽里3鄰西寧南路121號,臺北市萬華區萬壽里3鄰西寧南路121號,121.506589,25.044633
潤泰信義,臺北市信義區信安街168號,臺北市信義區黎平里6鄰信安街168號,121.555342,25.023439
潤泰大安富陽,臺北市大安區臥龍街268號,臺北市大安區黎和里14鄰臥龍街268號,121.558082,25.017347
潤泰禮仁,臺北市大安區龍泉里8鄰和平東路一段188巷1號,臺北市大安區龍泉里8鄰和平東路一段188巷1號,121.530516,25.026074
澐品,臺北市士林區社新里8鄰社子街63巷9弄10號,臺北市士林區社新里8鄰社子街63巷9弄10號,121.507386,25.087923
澧鈺12,臺北市內湖區湖濱里20鄰內湖路二段179巷41之2號,臺北市內湖區湖濱里20鄰內湖路二段179巷41之2號,121.586162,25.083974
炎洲晴,臺北市中正區南福里15鄰重慶南路三段27巷11號,臺北市中正區南福里15鄰重慶南路三段27巷11號,121.516287,25.028777
玉山岩,臺北市北投區奇岩里3鄰三合街一段82巷58之1號,臺北市北投區奇岩里3鄰三合街一段82巷58之1號,121.505146,25.128219
玉成大樹,臺北市南港區萬福里10鄰同德路66巷12號,臺北市南港區萬福里10鄰同德路66巷12號,121.585303,25.045176
玉成大賞,臺北市南港區成福里18鄰成福路149巷5弄12之3號,臺北市南港區成福里18鄰成福路149巷5弄12之3號,121.587866,25.041823
玖原和美,臺北市北投區開明里7鄰中和街252號,臺北市北投區開明里7鄰中和街252號,121.500953,25.139904
玖原品藏,臺北市中正區幸福里2鄰濟南路一段13巷6號,臺北市中正區幸福里2鄰濟南路一段13巷6號,121.522201,25.042926
玖原青,臺北市文山區景美里15鄰萬慶街37巷21號,臺北市文山區景美里15鄰萬慶街37巷21號,121.538101,24.993234
玖原青-文青區,臺北市文山區景美里13鄰育英街79號,臺北市文山區景美里13鄰育英街79號,121.538814,24.992657
玖原青-青心區,臺北市文山區景美里13鄰育英街83號,臺北市文山區景美里13鄰育英街83號,121.538877,24.992837
琢格77,臺北市信義區敦厚里10鄰松隆路78號,臺北市信義區敦厚里10鄰松隆路78號,121.569087,25.044439
琢豐,臺北市中山區松江路118號,臺北市中山區興亞里18鄰松江路118號,121.532785,25.051767
琢賦,臺北市松山區敦化北路256號,臺北市松山區民有里24鄰敦化北路256號,121.549903,25.060635
璞園.榮,臺北市中山區林森北路89號,臺北市中山區正義里4鄰林森北路89號,121.524912,25.049928
璞園丹陽,臺北市北投區東陽街499號,臺北市北投區裕民里6鄰東陽街494號,121.520692,25.112006
璞園喆里東,臺北市中正區東門里6鄰丹陽街37號,臺北市中正區東門里6鄰丹陽街37號,121.524388,25.039401
璞園天玉,臺北市士林區天玉街27巷27號,臺北市士林區天玉里24鄰天玉街27巷29號,121.528022,25.121862
璞園學豐,臺北市中正區汀州路三段29號31號,臺北市中正區林興里21鄰汀州路三段29號,121.526619,25.019669
璞園寬心苑,臺北市北投區石牌路二段307號,臺北市北投區永欣里13鄰石牌路二段307號,121.522994,25.121562
璞園樸園,臺北市松山區中華里16鄰敦化北路145巷11號,臺北市松山區中華里16鄰敦化北路145巷11號,121.549809,25.053719
璞園泊隱,臺北市士林區芝山里28鄰德行東路260巷7號,臺北市士林區芝山里28鄰德行東路260巷7號,121.534567,25.109369
璞園百聿,臺北市中山區力行里30鄰朱崙街11號,臺北市中山區力行里30鄰朱崙街11號,121.537673,25.050193
璞園袖里春,臺北市北投區榮華里11鄰榮華一路2巷2之1號,臺北市北投區榮華里11鄰榮華一路2巷2之1號,121.524203,25.112848
璞園貴象,臺北市中山區中山北路二段65巷10號,臺北市中山區中山里8鄰中山北路二段65巷10號,121.524052,25.057019
璞晛,臺北市北投區文林北路166巷,臺北市北投區文林里18鄰文林北路166巷3號,121.516144,25.106971
璞有聲-璞日,臺北市士林區至善路一段118號,臺北市士林區至善路一段118號,121.5358536,25.0974945
璞有聲-璞月,臺北市中山區中山北路二段91-1號,臺北市中山區中山北路二段91-1號,121.5230563,25.0593617
璞松綻,臺北市南港區中坡北路110號,臺北市南港區合成里7鄰中坡北路108號,121.580361,25.048622
璞森晴,臺北市內湖區湖濱里24鄰內湖路二段235巷16號,臺北市內湖區湖濱里24鄰內湖路二段235巷16號,121.588832,25.082757
璞氏集,臺北市士林區士東路86號,臺北市士林區蘭雅里10鄰士東路86號,121.528797,25.111969
璞玥,臺北市北投區致遠一路一段40號,臺北市北投區石牌里11鄰致遠一路一段40號,121.516593,25.108414
璞真上善,臺北市士林區福林里2鄰至善路一段116巷13號,臺北市士林區福林里2鄰至善路一段116巷13號,121.538422,25.096294
璞真之道,臺北市中山區中山北路二段91-1號,臺北市中山區聚盛里1鄰中山北路二段91之1號,121.523124,25.059232
璞真宇見,臺北市中正區羅斯福路三段246號,臺北市中正區文盛里7鄰羅斯福路三段272號,121.531904,25.01681
璞真文學,臺北市北投區建民里10鄰文林北路75巷75號,臺北市北投區建民里10鄰文林北路75巷75號,121.517805,25.103321
璞真榮華,臺北市北投區榮華里10鄰榮華二路23號,臺北市北投區榮華里10鄰榮華二路23號,121.523224,25.113395
璞知溪,臺北市士林區天壽里11鄰中山北路六段405巷45弄6之1號,臺北市士林區天壽里11鄰中山北路六段405巷45弄6之1號,121.526199,25.115886
璞詠川,臺北市士林區明勝里18鄰承德路四段6巷10號,臺北市士林區明勝里18鄰承德路四段6巷10號,121.521029,25.079149
璞風晴,臺北市北投區義理街25號,臺北市北投區永明里1鄰義理街25號,121.515367,25.11684
甲松富大橋綻,臺北市大同區南芳里11鄰延平北路二段272巷17號,臺北市大同區南芳里11鄰延平北路二段272巷17號,121.510328,25.062145
當代一號院,臺北市大同區隆和里4鄰重慶北路三段20號,臺北市大同區隆和里4鄰重慶北路三段20號,121.513452,25.064883
皇鼎一品,臺北市南港區東新街58號,臺北市南港區萬福里1鄰東新街58號,121.585423,25.047523
真實永澤,臺北市大安區錦安里16鄰金華街162號,臺北市大安區錦安里16鄰金華街162號,121.530258,25.029686
睦昇天朗,臺北市北投區石牌路一段166巷71號,臺北市北投區榮光里14鄰石牌路一段166巷73號,121.514835,25.112804
睦月,臺北市中山區朱園里7鄰建國北路一段42號,臺北市中山區朱園里7鄰建國北路一段42號,121.53633,25.04762
睿泰川矅,臺北市中正區詔安街53號,臺北市中正區永功里5鄰詔安街53號,121.511718,25.025666
睿泰川端,臺北市中正區汀州路二段275號,臺北市中正區頂東里22鄰汀州路二段275號,121.524206,25.022172
碧水岸,臺北市文山區試院里1鄰和興路116號,臺北市文山區試院里1鄰和興路116號,121.550169,24.985575
碧湖君品,臺北市內湖區內湖路二段265號,臺北市內湖區內湖里1鄰內湖路二段265號,121.590337,25.082276
碧湖天,臺北市內湖區紫陽里22鄰文德路210巷30弄85號,臺北市內湖區紫陽里22鄰文德路210巷30弄85號,121.584053,25.076288
碧湖文森,臺北市內湖區港富里21鄰內湖路二段81之1號,臺北市內湖區港富里21鄰內湖路二段81之1號,121.582578,25.079951
碧湖海川,臺北市內湖區湖濱里31鄰成功路三段146號,臺北市內湖區湖濱里31鄰成功路三段146號,121.58978,25.079868
碧硯閣,臺北市松山區三民路80巷,臺北市松山區自強里26鄰三民路80巷5號,121.564336,25.056602
碩樺Artist,臺北市士林區福志里20鄰中山北路五段700號,臺北市士林區福志里20鄰中山北路五段700號,121.527586,25.097769
神隱村,臺北市北投區光明路246號1樓,臺北市北投區溫泉里1鄰光明路246號,121.508211,25.136489
福一潭美,臺北市內湖區行善里11鄰南京東路六段78號,臺北市內湖區行善里11鄰南京東路六段78號,121.576877,25.054199
禾碩榮星,臺北市中山區行仁里1鄰五常街31號,臺北市中山區行仁里1鄰五常街31號,121.538465,25.064411
禾碩樹晴,臺北市北投區清江里5鄰磺港路78號,臺北市北投區清江里5鄰磺港路78號,121.503469,25.131323
禾碩沐晴,臺北市北投區中央里8鄰中正街32號,臺北市北投區中央里8鄰中正街32號,121.500727,25.132099
禾碩芝山綻,臺北市士林區文林路689號,臺北市士林區德華里13鄰文林路699號,121.521628,25.101353
竹城有樂町,臺北市中正區金門街44巷6弄7號,臺北市中正區金門街44巷6弄7號,121.5188707,25.0211792
第一匯,臺北市大同區隆和里4鄰重慶北路三段42號,臺北市大同區隆和里4鄰重慶北路三段42號,121.513471,25.065496
筑丰天母,臺北市士林區德行里5鄰中山北路六段35巷20號,臺北市士林區德行里5鄰中山北路六段35巷20號,121.524564,25.102938
筑丰敦匯,臺北市松山區美仁里8鄰北寧路32巷8號,臺北市松山區美仁里8鄰北寧路32巷8號,121.553126,25.049218
築億丰盛,臺北市大同區蓬萊里13鄰大龍街46巷9號,臺北市大同區蓬萊里13鄰大龍街46巷9號,121.515534,25.064746
築觀,臺北市士林區福志里18鄰中山北路五段616號,臺北市士林區福志里18鄰中山北路五段616號,121.527968,25.096468
紀州樂章,臺北市中正區河堤里19鄰金門街44巷6弄10之2號,臺北市中正區河堤里19鄰金門街44巷6弄10之2號,121.521474,25.020914
紘石仰格,臺北市士林區中山北路五段716號,臺北市士林區福志里20鄰中山北路五段716號,121.52763,25.098033
紫陽新苑,臺北市內湖區內湖里2鄰內湖路二段301巷1號,臺北市內湖區內湖里2鄰內湖路二段301巷1號,121.590772,25.082822
統創緻,臺北市大安區誠安里10鄰復興南路一段132號,臺北市大安區誠安里10鄰復興南路一段132號,121.543559,25.042807
統創翼,臺北市大安區建國南路一段176號,臺北市大安區義村里11鄰建國南路一段177號,121.537925,25.040707
綠意久康,臺北市文山區木柵里13鄰久康街110巷15號,臺北市文山區木柵里13鄰久康街110巷15號,121.568313,24.990088
綠意晶棧,臺北市中山區恆安里15鄰新生北路三段12號,臺北市中山區恆安里15鄰新生北路三段12號,121.527387,25.063348
綠水湛,臺北市士林區德華里14鄰文林路718號,臺北市士林區德華里14鄰文林路718號,121.520863,25.102488
維正里安,臺北市北投區立農街一段333號,臺北市北投區立農里15鄰立農街一段333號,121.50748,25.11952
綺華翡麗,臺北市文山區萬有里23鄰三福街79號,臺北市文山區萬有里23鄰三福街79號,121.542872,24.997928
緻信義,臺北市信義區黎順里17鄰基隆路二段201之1號,臺北市信義區黎順里17鄰基隆路二段201之1號,121.553045,25.024443
羅丹,臺北市中正區羅斯福路三段244巷9弄3號,臺北市中正區文盛里5鄰羅斯福路三段244巷9弄3號,121.530235,25.017341
美好日安,臺北市士林區天祿里14鄰中山北路六段754巷7號,臺北市士林區天祿里14鄰中山北路六段754巷7號,121.528948,25.11523
義泰值境,臺北市內湖區新豐街與號行善路281巷,臺北市內湖區週美里21鄰新豐街36號,121.582703,25.059822
義泰吾境,臺北市內湖區南京東路六段387號,臺北市內湖區週美里26鄰南京東路六段387號,121.584834,25.059581
義泰田境,臺北市內湖區新豐街與號行善路281巷,臺北市內湖區週美里21鄰新豐街36號,121.582703,25.059822
耑岫,臺北市大安區復興南路一段135巷35號,臺北市大安區光武里24鄰復興南路一段135巷35號,121.545601,25.042769
耑序,臺北市大安區建安里14鄰敦化南路一段187巷23號,臺北市大安區建安里14鄰敦化南路一段187巷23號,121.550445,25.042666
耕云,臺北市大安區黎和里7鄰和平東路三段434巷7號,臺北市大安區黎和里7鄰和平東路三段434巷7號,121.559366,25.017472
耕心冉冉,臺北市士林區天母里1鄰中山北路七段190巷27之1號,臺北市士林區天母里1鄰中山北路七段190巷27之1號,121.535207,25.126038
耕曦,臺北市大安區古莊里11鄰羅斯福路三段55號,臺北市大安區古莊里11鄰羅斯福路三段55號,121.525645,25.023197
耕玥,臺北市中正區螢圃里12鄰廈門街81巷51號,臺北市中正區螢圃里12鄰廈門街81巷51號,121.520034,25.024391
耕隱,臺北市士林區三玉里14鄰忠誠路二段21巷21號,臺北市士林區三玉里14鄰忠誠路二段21巷21號,121.531526,25.109575
耕青禾,臺北市中山區恆安里3鄰中山北路二段183巷4之12號,臺北市中山區恆安里3鄰中山北路二段183巷4之12號,121.523773,25.063663
聚昇陽,臺北市中山區新福里1鄰民權東路二段71巷45之1號,臺北市中山區新福里1鄰民權東路二段71巷45之1號,121.531852,25.064364
聽禾,臺北市北投區大業路384號,臺北市北投區中央里16鄰大業路382之1號,121.497506,25.129559
自慢藏,臺北市文山區汀州路四段287號,臺北市文山區萬和里13鄰汀州路四段287號,121.535602,25.000758
至仁愛,臺北市中正區仁愛路二段74號,臺北市中正區三愛里8鄰仁愛路二段74號,121.529949,25.038029
至善VILLA,臺北市士林區至善路二段90號,臺北市士林區臨溪里3鄰至善路二段90號,121.546186,25.097688
興富發T1,臺北市內湖區安康路20號,臺北市內湖區石潭里4鄰安康路20號,121.593028,25.061779
舞春秋,臺北市中正區網溪里9鄰廈門街113巷10之2號,臺北市中正區網溪里9鄰廈門街113巷10之2號,121.51821,25.023353
舞青,臺北市南港區東新里12鄰興南街64巷26弄12號,臺北市南港區東新里12鄰興南街64巷26弄12號,121.60186,25.055014
良茂詠悅,臺北市士林區前港里16鄰劍潭路57號,臺北市士林區前港里16鄰劍潭路57號,121.520951,25.083907
芯談美商辦大樓,臺北市內湖區石潭里13鄰金莊路92號,臺北市內湖區石潭里13鄰金莊路92號,121.587097,25.063496
花沺藏,臺北市北投區三合街一段118巷16號,臺北市北投區奇岩里3鄰三合街一段118巷16號,121.504159,25.127223
花齊匯,臺北市中正區南福里1鄰和平西路一段15號,臺北市中正區南福里1鄰和平西路一段15號,121.5213,25.027016
芳朵,臺北市文山區景行里4鄰羅斯福路六段431號,臺北市文山區景行里4鄰羅斯福路六段431號,121.54021,24.990873
荷里居,臺北市中正區和平西路二段96號,臺北市中正區龍興里6鄰和平西路二段96號,121.510794,25.029522
菁席,臺北市中正區文北里13鄰仁愛路二段43之1號,臺北市中正區文北里13鄰仁愛路二段43之1號,121.528968,25.038471
菁選集,臺北市大同區南芳里11鄰民權西路292巷22號,臺北市大同區南芳里11鄰民權西路292巷22號,121.510443,25.062332
華和淳萃,臺北市中正區網溪里6鄰廈門街149號,臺北市中正區網溪里6鄰廈門街149號,121.517688,25.021695
華固上文林,臺北市北投區文林北路與號文承路交叉口,臺北市北投區文林里15鄰文林北路234之7號,121.514583,25.108808
華固大安學府,臺北市大安區復興南路二段297-1號,臺北市大安區臥龍里8鄰復興南路二段293之3號,121.543576,25.024591
華固天鑄,臺北市士林區天福里20鄰天母東路8號,臺北市士林區天福里20鄰天母東路8號,121.531383,25.117709
華固文臨,臺北市北投區文林里18鄰文林北路176號,臺北市北投區文林里18鄰文林北路176號,121.515916,25.106928
華固松疆,臺北市中山區松江路177號,臺北市中山區中央里2鄰松江路177號,121.533351,25.056239
華固翡儷,臺北市北投區西安街二段203號,臺北市北投區立農里19鄰西安街二段203號,121.510091,25.11974
華固馥儷,臺北市內湖區行善路185號,臺北市內湖區週美里21鄰行善路185號,121.581933,25.059626
