id,Address,Response_Address,Response_X,Response_Y
432,臺北市士林區天母西路50巷24號,臺北市士林區天壽里14鄰天母西路50巷23號;臺北市士林區天壽里14鄰天母西路50巷25號,121.524860;121.524991,25.117683;25.117591
433,臺北市南港區東明街41號,臺北市南港區東新里2鄰東明街41號,121.604530,25.056163
434,臺北市內湖區文德路22巷44弄130號,臺北市內湖區瑞陽里4鄰文德路22巷44弄124號,121.580900,25.076027
435,臺北市士林區文林路號,臺北市士林區仁勇里1鄰文林路12號;臺北市士林區仁勇里1鄰文林路16號;臺北市士林區仁勇里1鄰文林路18號;臺北市士林區仁勇里1鄰文林路20號;臺北市士林區仁勇里1鄰文林路24號;臺北市士林區義信里1鄰文林路25號;臺北市士林區義信里1鄰文林路27號;臺北市士林區義信里1鄰文林路29號;臺北市士林區仁勇里1鄰文林路30號;臺北市士林區仁勇里1鄰文林路32之1號,121.525538;121.525533;121.525546;121.525561;121.525587;121.525154;121.525184;121.525223;121.525606;121.525764,25.086369;25.086410;25.086434;25.086458;25.086503;25.086319;25.086380;25.086435;25.086535;25.086653
436,臺北市南港區興南街98號,臺北市南港區東新里16鄰興南街98號,121.599990,25.055388
437,臺北市南港區東明街123巷旁號,臺北市南港區東新里9鄰東明街123巷18號;臺北市南港區東新里9鄰東明街123巷20號;臺北市南港區東新里9鄰東明街123巷22號;臺北市南港區東新里9鄰東明街123巷24號;臺北市南港區東新里9鄰東明街123巷26號,121.600697;121.600819;121.600860;121.600978;121.601065,25.055291;25.055285;25.055298;25.055313;25.055344
438,臺北市南港區興南街150號,臺北市南港區東新里19鄰興南街150號,121.598844,25.054919
439,臺北市士林區永平街80巷號,臺北市士林區社園里25鄰永平街80巷1號;臺北市士林區社園里25鄰永平街80巷2號;臺北市士林區社園里25鄰永平街80巷3號;臺北市士林區社園里25鄰永平街80巷4號;臺北市士林區社園里25鄰永平街80巷5號;臺北市士林區社園里25鄰永平街80巷6號;臺北市士林區社園里25鄰永平街80巷7號;臺北市士林區社園里25鄰永平街80巷8號;臺北市士林區社園里25鄰永平街80巷9號;臺北市士林區社園里25鄰永平街80巷10號,121.505363;121.505331;121.505427;121.505393;121.505460;121.505416;121.505502;121.505478;121.505536;121.505515,25.091684;25.091556;25.091664;25.091540;25.091657;25.091539;25.091650;25.091524;25.091640;25.091519
440,臺北市大同區永樂里南京西路號,臺北市大同區永樂里10鄰南京西路199號;臺北市大同區永樂里10鄰南京西路199之1號;臺北市大同區永樂里10鄰南京西路201號;臺北市大同區永樂里10鄰南京西路203號;臺北市大同區永樂里10鄰南京西路205號;臺北市大同區永樂里10鄰南京西路207號;臺北市大同區永樂里10鄰南京西路209號;臺北市大同區永樂里10鄰南京西路211號;臺北市大同區永樂里10鄰南京西路211之1號;臺北市大同區永樂里9鄰南京西路227號,121.511501;121.511444;121.511402;121.511304;121.511224;121.511200;121.511173;121.511135;121.511080;121.510700,25.053965;25.053961;25.053958;25.053951;25.053946;25.053939;25.053937;25.053940;25.054161;25.053934
441,臺北市萬華區艋舺大道100號,臺北市萬華區頂碩里3鄰艋舺大道100號,121.502722,25.033204
442,臺北市中山區南京東路二段23號,臺北市中山區中原里1鄰南京東路二段23號,121.528854,25.052281
443,臺北市中山區民生東路二段3號,臺北市中山區中庄里1鄰民生東路二段3號,121.528129,25.058183
444,臺北市大安區信義路二段號,臺北市大安區光明里7鄰信義路二段12號;臺北市大安區光明里7鄰信義路二段16號;臺北市大安區光明里7鄰信義路二段18號;臺北市大安區光明里7鄰信義路二段20號;臺北市大安區光明里7鄰信義路二段22號;臺北市大安區光明里7鄰信義路二段22之1號;臺北市大安區光明里7鄰信義路二段24號;臺北市大安區光明里7鄰信義路二段26號;臺北市大安區光明里7鄰信義路二段28號;臺北市大安區光明里7鄰信義路二段30號,121.524941;121.525013;121.525054;121.525094;121.525139;121.525172;121.525215;121.525266;121.525334;121.525413,25.034934;25.034904;25.034880;25.034860;25.034837;25.034821;25.034803;25.034776;25.034745;25.034707
445,臺北市北投區建民里文林北路75巷號,臺北市北投區建民里10鄰文林北路75巷51號;臺北市北投區建民里10鄰文林北路75巷53號;臺北市北投區建民里10鄰文林北路75巷55號;臺北市北投區建民里10鄰文林北路75巷57號;臺北市北投區建民里10鄰文林北路75巷59號;臺北市北投區建民里10鄰文林北路75巷61號;臺北市北投區建民里10鄰文林北路75巷63號;臺北市北投區建民里10鄰文林北路75巷65號;臺北市北投區建民里10鄰文林北路75巷67號;臺北市北投區建民里10鄰文林北路75巷69號,121.517188;121.517338;121.517204;121.517357;121.517455;121.517608;121.517647;121.517486;121.517408;121.517263,25.103871;25.103888;25.103721;25.103725;25.103619;25.103628;25.103477;25.103460;25.103342;25.103325
446,臺北市北投區建民里文林北路75巷號,臺北市北投區建民里10鄰文林北路75巷51號;臺北市北投區建民里10鄰文林北路75巷53號;臺北市北投區建民里10鄰文林北路75巷55號;臺北市北投區建民里10鄰文林北路75巷57號;臺北市北投區建民里10鄰文林北路75巷59號;臺北市北投區建民里10鄰文林北路75巷61號;臺北市北投區建民里10鄰文林北路75巷63號;臺北市北投區建民里10鄰文林北路75巷65號;臺北市北投區建民里10鄰文林北路75巷67號;臺北市北投區建民里10鄰文林北路75巷69號,121.517188;121.517338;121.517204;121.517357;121.517455;121.517608;121.517647;121.517486;121.517408;121.517263,25.103871;25.103888;25.103721;25.103725;25.103619;25.103628;25.103477;25.103460;25.103342;25.103325
447,臺北市大安區仁愛里復興南路一段167巷號,臺北市大安區仁愛里1鄰復興南路一段167號,121.543982,25.041128
448,臺北市南港區永吉路號,臺北市南港區合成里1鄰永吉路533號;臺北市南港區合成里1鄰永吉路535號;臺北市南港區合成里1鄰永吉路537號;臺北市南港區合成里13鄰永吉路538號;臺北市南港區合成里1鄰永吉路539號;臺北市南港區合成里13鄰永吉路540號;臺北市南港區合成里1鄰永吉路541號;臺北市南港區合成里13鄰永吉路542號;臺北市南港區合成里1鄰永吉路543號;臺北市南港區合成里13鄰永吉路544號,121.580884;121.580963;121.581017;121.581371;121.581087;121.581428;121.581131;121.581481;121.581168;121.581545,25.045517;25.045515;25.045513;25.045186;25.045511;25.045183;25.045508;25.045183;25.045508;25.045180
449,臺北市中山區敬業二路號,臺北市中山區成功里13鄰敬業二路1號;臺北市中山區成功里21鄰敬業二路2號;臺北市中山區成功里13鄰敬業二路55號;臺北市中山區成功里13鄰敬業二路63號;臺北市中山區成功里13鄰敬業二路65號;臺北市中山區成功里13鄰敬業二路67號;臺北市中山區成功里20鄰敬業二路86號;臺北市中山區成功里20鄰敬業二路88號;臺北市中山區成功里19鄰敬業二路89號;臺北市中山區成功里19鄰敬業二路91號,121.554149;121.554528;121.554191;121.554233;121.554233;121.554235;121.554550;121.554552;121.554302;121.554301,25.080497;25.080445;25.081386;25.081638;25.081704;25.081772;25.082245;25.082467;25.082438;25.082512
450,臺北市中正區忠孝東路一段84巷2號,臺北市中正區幸福里4鄰忠孝東路一段84巷2號,121.524061,25.044239
451,臺北市大同區重慶北路三段40號,臺北市大同區隆和里4鄰重慶北路三段40號,121.513469,25.065335
452,臺北市中山區中山北路二段93巷號,臺北市中山區聚盛里1鄰中山北路二段93巷1號;臺北市中山區聚盛里1鄰中山北路二段93巷2號;臺北市中山區聚盛里1鄰中山北路二段93巷3號;臺北市中山區聚盛里1鄰中山北路二段93巷3之1號;臺北市中山區聚盛里1鄰中山北路二段93巷4號;臺北市中山區聚盛里6鄰中山北路二段93巷5號;臺北市中山區聚盛里6鄰中山北路二段93巷5之1號;臺北市中山區聚盛里6鄰中山北路二段93巷7號;臺北市中山區聚盛里6鄰中山北路二段93巷7之1號;臺北市中山區聚盛里6鄰中山北路二段93巷7之3號,121.523325;121.523366;121.523375;121.523420;121.523435;121.523554;121.523613;121.523715;121.523759;121.523822,25.059425;25.059318;25.059425;25.059425;25.059317;25.059419;25.059418;25.059417;25.059415;25.059417
453,臺北市文山區木新里開元街47號,臺北市文山區木新里5鄰開元街46號;臺北市文山區木新里5鄰開元街48號,121.569936;121.570002,24.989041;24.989051
454,臺北市中山區德惠街號,臺北市中山區圓山里13鄰德惠街1號;臺北市中山區圓山里13鄰德惠街1之1號;臺北市中山區晴光里14鄰德惠街2號;臺北市中山區晴光里14鄰德惠街2之1號;臺北市中山區晴光里14鄰德惠街2之2號;臺北市中山區晴光里14鄰德惠街4號;臺北市中山區晴光里14鄰德惠街4之1號;臺北市中山區圓山里13鄰德惠街5號;臺北市中山區圓山里13鄰德惠街5之1號;臺北市中山區晴光里14鄰德惠街6之1號,121.522899;121.522782;121.523030;121.523077;121.523118;121.523191;121.523269;121.523120;121.523197;121.523407,25.066825;25.066853;25.066638;25.066638;25.066638;25.066647;25.066645;25.066804;25.066803;25.066621
455,臺北市松山區敦化北路120巷號,臺北市松山區中正里22鄰敦化北路120巷3號;臺北市松山區中正里22鄰敦化北路120巷9號;臺北市松山區中正里22鄰敦化北路120巷11號;臺北市松山區中正里29鄰敦化北路120巷16號;臺北市松山區中正里22鄰敦化北路120巷17號;臺北市松山區中正里29鄰敦化北路120巷18號;臺北市松山區中正里22鄰敦化北路120巷19號;臺北市松山區中正里29鄰敦化北路120巷20號;臺北市松山區中正里29鄰敦化北路120巷22號;臺北市松山區中正里28鄰敦化北路120巷28號,121.548285;121.547693;121.547310;121.547558;121.547160;121.547466;121.547116;121.547415;121.547315;121.547184,25.053840;25.053842;25.053864;25.054022;25.053864;25.054023;25.053864;25.054023;25.054024;25.054023
456,臺北市文山區忠順街二段85巷旁(A5-3F)號,臺北市文山區忠順里17鄰忠順街二段85巷3號;臺北市文山區忠順里17鄰忠順街二段85巷5號;臺北市文山區忠順里17鄰忠順街二段85巷7號;臺北市文山區忠順里17鄰忠順街二段85巷9號;臺北市文山區忠順里17鄰忠順街二段85巷11號;臺北市文山區忠順里17鄰忠順街二段85巷15號;臺北市文山區忠順里17鄰忠順街二段85巷17號;臺北市文山區忠順里17鄰忠順街二段85巷19號;臺北市文山區忠順里17鄰忠順街二段85巷21號;臺北市文山區忠順里17鄰忠順街二段85巷23號,121.565220;121.565228;121.565334;121.565453;121.565488;121.565280;121.565450;121.565449;121.565287;121.565102,24.985820;24.985903;24.985913;24.985910;24.985817;24.986307;24.986311;24.986115;24.986127;24.986301
457,臺北市中山區集英里錦西街4之1號,臺北市中山區集英里7鄰錦西街4之5號,121.522174,25.060220
458,臺北市北投區承德路七段號,臺北市北投區福興里1鄰承德路七段1號;臺北市北投區福興里1鄰承德路七段1之1號;臺北市北投區福興里1鄰承德路七段1之2號;臺北市北投區福興里1鄰承德路七段1之3號;臺北市北投區福興里3鄰承德路七段34號;臺北市北投區福興里3鄰承德路七段34之1號;臺北市北投區福興里3鄰承德路七段34之2號;臺北市北投區福興里3鄰承德路七段34之4號;臺北市北投區福興里3鄰承德路七段88號;臺北市北投區福興里3鄰承德路七段90號,121.510814;121.510735;121.510656;121.510570;121.511155;121.511049;121.511267;121.511329;121.510469;121.510437,25.110322;25.110443;25.110610;25.110721;25.111184;25.111294;25.111243;25.111300;25.111754;25.111781
459,臺北市士林區文林路號,臺北市士林區仁勇里1鄰文林路12號;臺北市士林區仁勇里1鄰文林路16號;臺北市士林區仁勇里1鄰文林路18號;臺北市士林區仁勇里1鄰文林路20號;臺北市士林區仁勇里1鄰文林路24號;臺北市士林區義信里1鄰文林路25號;臺北市士林區義信里1鄰文林路27號;臺北市士林區義信里1鄰文林路29號;臺北市士林區仁勇里1鄰文林路30號;臺北市士林區仁勇里1鄰文林路32之1號,121.525538;121.525533;121.525546;121.525561;121.525587;121.525154;121.525184;121.525223;121.525606;121.525764,25.086369;25.086410;25.086434;25.086458;25.086503;25.086319;25.086380;25.086435;25.086535;25.086653
460,臺北市中山區長春路285號,臺北市中山區朱馥里22鄰長春路285號,121.541704,25.054731
461,臺北市松山區復興北路81巷18號,臺北市松山區中正里21鄰復興北路81巷18號,121.544954,25.051130
462,臺北市中正區和平西路二段135號,臺北市中正區愛國里5鄰和平西路二段133號;臺北市中正區廈安里1鄰和平西路二段136號,121.506012;121.506480,25.033042;25.032202
463,臺北市萬華區和平西路三段274號,臺北市萬華區糖廍里8鄰和平西路三段274號,121.495150,25.035264
464,臺北市內湖區成功路二段450號,臺北市內湖區湖興里5鄰成功路二段450號,121.589560,25.071991
465,臺北市大安區浦城街4巷號,臺北市大安區古莊里4鄰浦城街4巷1號;臺北市大安區古莊里4鄰浦城街4巷2號;臺北市大安區古莊里4鄰浦城街4巷3號;臺北市大安區古莊里4鄰浦城街4巷4號;臺北市大安區古莊里4鄰浦城街4巷5號;臺北市大安區古莊里4鄰浦城街4巷5之1號;臺北市大安區古莊里4鄰浦城街4巷5之2號;臺北市大安區古莊里4鄰浦城街4巷5之3號;臺北市大安區古莊里4鄰浦城街4巷6之1號;臺北市大安區古莊里4鄰浦城街4巷6之2號,121.526816;121.526825;121.526684;121.526678;121.526602;121.526602;121.526602;121.526602;121.526602;121.526602,25.024404;25.024280;25.024412;25.024281;25.024417;25.024417;25.024417;25.024417;25.024277;25.024262
466,臺北市北投區民權街8號,臺北市北投區清江里14鄰民權街6號;臺北市北投區清江里9鄰民權街11號,121.501484;121.501536,25.129159;25.129315
467,臺北市松山區復興南路一段25巷1弄1號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544130,25.047256
468,臺北市松山區松河街168號,臺北市松山區慈祐里5鄰松河街168號,121.576441,25.051189
469,臺北市松山區南京東路五段23巷及23巷7弄及9弄口,臺北市松山區東光里5鄰南京東路五段23巷1號;臺北市松山區東光里5鄰南京東路五段23巷7弄1號;臺北市松山區東光里11鄰南京東路五段23巷6弄1號;臺北市松山區東光里2鄰南京東路五段23巷15弄1號;臺北市松山區東光里3鄰南京東路五段23巷9弄2號;臺北市松山區東光里2鄰南京東路五段23巷15弄3號;臺北市松山區東光里5鄰南京東路五段23巷7弄3號;臺北市松山區東光里11鄰南京東路五段23巷6弄3號;臺北市松山區東光里1鄰南京東路五段23巷15弄4號;臺北市松山區東光里5鄰南京東路五段23巷4號,121.557963;121.557929;121.558134;121.557962;121.557961;121.557886;121.557885;121.558179;121.557740;121.558079,25.051929;25.052080;25.052212;25.052968;25.052696;25.052972;25.052081;25.052212;25.053108;25.052053
470,臺北市中山區長安段三小段476.483-1地號,臺北市中山區集英里8鄰錦西街1之1號;臺北市中山區民安里10鄰南京西路1之1號;臺北市中山區民安里10鄰南京西路1之2號;臺北市中山區集英里8鄰錦西街1之2號;臺北市中山區集英里8鄰錦西街1之3號;臺北市中山區集英里8鄰錦西街1之4號;臺北市中山區集英里8鄰錦西街1之5號;臺北市中山區集英里8鄰錦西街1之6號;臺北市中山區集英里8鄰錦西街1之7號;臺北市中山區集英里8鄰錦西街1之8號,121.522501;121.521814;121.521698;121.522454;121.522398;121.522364;121.522325;121.522287;121.522245;121.522189,25.060390;25.052534;25.052544;25.060390;25.060392;25.060392;25.060393;25.060393;25.060395;25.060396
471,臺北市中山區吉林里松江路204巷號,臺北市中山區中吉里21鄰松江路204巷2號;臺北市中山區中吉里21鄰松江路204巷2之1號;臺北市中山區中吉里21鄰松江路204巷3號;臺北市中山區中吉里21鄰松江路204巷4號;臺北市中山區中吉里21鄰松江路204巷4之1號;臺北市中山區中吉里21鄰松江路204巷5號;臺北市中山區中吉里21鄰松江路204巷6號;臺北市中山區中吉里21鄰松江路204巷7號;臺北市中山區中吉里21鄰松江路204巷8號;臺北市中山區中吉里21鄰松江路204巷9號,121.532709;121.532646;121.532656;121.532594;121.532533;121.532577;121.532478;121.532538;121.532418;121.532476,25.057386;25.057382;25.057500;25.057390;25.057389;25.057500;25.057390;25.057504;25.057404;25.057504
472,臺北市南港區東新里興南街號,臺北市南港區東新里23鄰興南街1號;臺北市南港區東新里6鄰興南街2號;臺北市南港區東新里23鄰興南街3號;臺北市南港區東新里6鄰興南街4號;臺北市南港區東新里23鄰興南街5號;臺北市南港區東新里6鄰興南街6號;臺北市南港區東新里23鄰興南街7號;臺北市南港區東新里6鄰興南街8號;臺北市南港區東新里6鄰興南街10號;臺北市南港區東新里13鄰興南街11號,121.603292;121.604404;121.603168;121.604375;121.603083;121.604348;121.602991;121.604321;121.604294;121.602744,25.057096;25.057604;25.057008;25.057583;25.056947;25.057556;25.056882;25.057535;25.057518;25.056640
473,臺北市文山區指南路三段77巷號,臺北市文山區指南里17鄰指南路三段77巷1號;臺北市文山區指南里17鄰指南路三段77巷3號;臺北市文山區指南里17鄰指南路三段77巷5號;臺北市文山區指南里17鄰指南路三段77巷6號;臺北市文山區指南里17鄰指南路三段77巷7號;臺北市文山區指南里17鄰指南路三段77巷8號;臺北市文山區指南里17鄰指南路三段77巷9號;臺北市文山區指南里17鄰指南路三段77巷10號;臺北市文山區指南里17鄰指南路三段77巷11號;臺北市文山區指南里17鄰指南路三段77巷12號,121.580366;121.580416;121.580468;121.580849;121.580552;121.580905;121.580654;121.580952;121.580718;121.580995,24.982778;24.982720;24.982724;24.982676;24.982738;24.982692;24.982776;24.982706;24.982790;24.982717
474,臺北市文山區指南路三段77巷號,臺北市文山區指南里17鄰指南路三段77巷1號;臺北市文山區指南里17鄰指南路三段77巷3號;臺北市文山區指南里17鄰指南路三段77巷5號;臺北市文山區指南里17鄰指南路三段77巷6號;臺北市文山區指南里17鄰指南路三段77巷7號;臺北市文山區指南里17鄰指南路三段77巷8號;臺北市文山區指南里17鄰指南路三段77巷9號;臺北市文山區指南里17鄰指南路三段77巷10號;臺北市文山區指南里17鄰指南路三段77巷11號;臺北市文山區指南里17鄰指南路三段77巷12號,121.580366;121.580416;121.580468;121.580849;121.580552;121.580905;121.580654;121.580952;121.580718;121.580995,24.982778;24.982720;24.982724;24.982676;24.982738;24.982692;24.982776;24.982706;24.982790;24.982717
475,臺北市文山區指南路2段221號,臺北市文山區政大里1鄰指南路二段221號,121.579683,24.986170
476,臺北市文山區新光路一段32巷內號,臺北市文山區萬興里29鄰新光路一段32巷1號;臺北市文山區萬興里29鄰新光路一段32巷3號;臺北市文山區萬興里29鄰新光路一段32巷5號;臺北市文山區萬興里29鄰新光路一段32巷6號;臺北市文山區萬興里29鄰新光路一段32巷8號;臺北市文山區萬興里29鄰新光路一段32巷10號;臺北市文山區萬興里29鄰新光路一段32巷12號;臺北市文山區萬興里29鄰新光路一段32巷14號;臺北市文山區萬興里29鄰新光路一段32巷16號;臺北市文山區萬興里29鄰新光路一段32巷18號,121.573592;121.573424;121.573274;121.573460;121.573375;121.573295;121.573244;121.573181;121.572982;121.572959,24.989152;24.989118;24.989061;24.989205;24.989191;24.989159;24.989141;24.989111;24.989052;24.989115
477,臺北市松山區敦化北路8號,臺北市松山區中正里10鄰敦化北路8號,121.548559,25.050453
478,臺北市松山區南京東路三段256巷號,臺北市松山區中正里20鄰南京東路三段256巷11號;臺北市松山區中正里20鄰南京東路三段256巷13號;臺北市松山區中正里20鄰南京東路三段256巷15號;臺北市松山區中正里20鄰南京東路三段256巷16號;臺北市松山區中正里20鄰南京東路三段256巷17號;臺北市松山區中正里19鄰南京東路三段256巷18號;臺北市松山區中正里20鄰南京東路三段256巷19號;臺北市松山區中正里20鄰南京東路三段256巷21號;臺北市松山區中正里19鄰南京東路三段256巷22號;臺北市松山區中正里20鄰南京東路三段256巷23號,121.544648;121.544647;121.544646;121.544796;121.544645;121.544794;121.544644;121.544669;121.544766;121.544669,25.051134;25.051092;25.051051;25.050981;25.050965;25.050908;25.050927;25.050754;25.050501;25.050646
479,臺北市松山區南京東路四段66號,臺北市松山區美仁里4鄰南京東路四段66號,121.554017,25.051435
480,臺北市松山區南京東路四段號,臺北市松山區中華里11鄰南京東路四段1號;臺北市松山區美仁里11鄰南京東路四段2號;臺北市松山區美仁里11鄰南京東路四段2之1號;臺北市松山區美仁里11鄰南京東路四段6號;臺北市松山區美仁里11鄰南京東路四段10號;臺北市松山區美仁里11鄰南京東路四段10之1號;臺北市松山區中華里11鄰南京東路四段11號;臺北市松山區美仁里11鄰南京東路四段12號;臺北市松山區美仁里11鄰南京東路四段12之1號;臺北市松山區中華里11鄰南京東路四段15之1號,121.549637;121.549954;121.550928;121.551210;121.551958;121.552505;121.549798;121.552569;121.552566;121.550079,25.051919;25.051355;25.051424;25.051410;25.051327;25.051430;25.051919;25.051356;25.051169;25.051911
481,臺北市松山區南京東路四段52巷號,臺北市松山區美仁里4鄰南京東路四段52巷1號;臺北市松山區美仁里10鄰南京東路四段52巷2號;臺北市松山區美仁里4鄰南京東路四段52巷3號;臺北市松山區美仁里10鄰南京東路四段52巷4號;臺北市松山區美仁里10鄰南京東路四段52巷8號;臺北市松山區美仁里10鄰南京東路四段52巷8之1號;臺北市松山區美仁里10鄰南京東路四段52巷8之2號;臺北市松山區美仁里10鄰南京東路四段52巷8之3號;臺北市松山區美仁里4鄰南京東路四段52巷9號;臺北市松山區美仁里10鄰南京東路四段52巷10號,121.553726;121.553546;121.553724;121.553545;121.553586;121.553492;121.553379;121.553436;121.553717;121.553589,25.051168;25.051054;25.051083;25.051003;25.050740;25.050747;25.050750;25.050702;25.051003;25.050663
482,臺北市大安區安和路二段32巷31號,臺北市大安區義安里6鄰安和路二段32巷31號,121.550292,25.031825
483,臺北市大安區芳和里樂業街72巷號,臺北市大安區芳和里4鄰樂業街72巷3號;臺北市大安區芳和里4鄰樂業街72巷5號;臺北市大安區芳和里4鄰樂業街72巷7號;臺北市大安區芳和里4鄰樂業街72巷8號;臺北市大安區芳和里4鄰樂業街72巷9號;臺北市大安區芳和里4鄰樂業街72巷10號;臺北市大安區芳和里4鄰樂業街72巷11號;臺北市大安區芳和里4鄰樂業街72巷13號;臺北市大安區芳和里4鄰樂業街72巷15號;臺北市大安區芳和里4鄰樂業街72巷16號,121.550636;121.550566;121.550521;121.550287;121.550456;121.550218;121.550415;121.550359;121.550314;121.550100,25.021827;25.021763;25.021722;25.021813;25.021661;25.021754;25.021601;25.021550;25.021509;25.021535
484,臺北市松山區敦化南路一段69號,臺北市松山區敦化里13鄰敦化南路一段69號,121.549268,25.045368
485,臺北市大安區敦南街號,臺北市大安區臥龍里1鄰敦南街38號;臺北市大安區臥龍里2鄰敦南街51號;臺北市大安區臥龍里2鄰敦南街53號;臺北市大安區臥龍里2鄰敦南街57號;臺北市大安區臥龍里2鄰敦南街57之1號;臺北市大安區臥龍里2鄰敦南街63號;臺北市大安區臥龍里2鄰敦南街65號;臺北市大安區臥龍里2鄰敦南街67號;臺北市大安區臥龍里2鄰敦南街73號;臺北市大安區臥龍里3鄰敦南街86號,121.546554;121.546663;121.546656;121.546723;121.546741;121.546870;121.546888;121.546937;121.546989;121.547496,25.023402;25.022777;25.022694;25.022532;25.022476;25.022272;25.022227;25.022124;25.021750;25.021070
486,臺北市大安區四維路170巷5號,臺北市大安區龍雲里17鄰四維路170巷5號,121.547595,25.028286
487,臺北市大安區敦化南路一段288號,臺北市大安區德安里11鄰敦化南路一段288號,121.548460,25.036552
488,臺北市中正區博愛路31-60號,臺北市中正區光復里3鄰博愛路31之1號,121.511512,25.045258
489,臺北市大同區重慶北路二段225號,臺北市大同區民權里4鄰重慶北路二段225號,121.513724,25.061696
490,臺北市大安區古風里泰順街62巷(與辛亥路一段77巷巷口)號,臺北市大安區古風里12鄰泰順街58號,121.531088,25.022469
491,臺北市文山區忠順街一段41巷18號,臺北市文山區樟林里17鄰忠順街一段41巷18號,121.558623,24.984838
492,臺北市文山區光輝路134巷3弄1號,臺北市文山區樟林里10鄰光輝路134巷10弄1號;臺北市文山區樟林里10鄰光輝路134巷12弄1號,121.558257;121.558110,24.984797;24.984618
493,臺北市內湖區康寧路一段255巷B棟4樓B-4戶號,臺北市內湖區清白里31鄰康寧路一段255巷67號;臺北市內湖區清白里31鄰康寧路一段255巷69號;臺北市內湖區清白里31鄰康寧路一段255巷71號,121.596932;121.596887;121.596970,25.081602;25.081648;25.081686
494,臺北市內湖區民權東路六段180巷42弄旁(C4-14F)號,臺北市內湖區寶湖里11鄰民權東路六段180巷42弄2之1號;臺北市內湖區寶湖里11鄰民權東路六段180巷42弄2之2號;臺北市內湖區寶湖里11鄰民權東路六段180巷42弄10之8號,121.592496;121.592451;121.592254,25.067332;25.067336;25.066749
495,臺北市內湖區寶湖里民權東路六段191巷38弄號,臺北市內湖區寶湖里6鄰民權東路六段191巷38弄5號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄7號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄9號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄11號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄13號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄15號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄17號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄19號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄27號;臺北市內湖區寶湖里6鄰民權東路六段191巷38弄29號,121.598027;121.598043;121.598004;121.597898;121.597815;121.597707;121.597626;121.597610;121.597344;121.597283,25.068950;25.069019;25.069134;25.069151;25.069163;25.069178;25.069094;25.069025;25.069070;25.069080
496,臺北市大安區和平東路二段153巷號,臺北市大安區龍生里7鄰和平東路二段153巷1號;臺北市大安區龍生里7鄰和平東路二段153巷3號,121.541268;121.541289,25.025431;25.025503
497,臺北市士林區美崙街11號,臺北市士林區福佳里4鄰美崙街10號;臺北市士林區福佳里4鄰美崙街12號,121.523464;121.523409,25.097280;25.097275
498,臺北市文山區興隆路四段2號,臺北市文山區明義里1鄰興隆路四段2號,121.559112,24.990447
499,臺北市北投區一德里中央北路四段30巷4號,臺北市北投區一德里2鄰中央北路四段30巷10號,121.478044,25.135535
500,臺北市內湖區文德路210巷30弄83號,臺北市內湖區紫陽里22鄰文德路210巷30弄83號,121.584058,25.076405
501,臺北市內湖區潭美段五小段15-3地號,臺北市內湖區湖元里18鄰新湖二路1之1號;臺北市內湖區西湖里13鄰基湖路1之1號;臺北市內湖區西湖里13鄰基湖路1之2號;臺北市內湖區湖元里18鄰新湖二路1之2號;臺北市內湖區湖元里18鄰瑞光路2之1號;臺北市內湖區內湖里13鄰成功路四段2之1號;臺北市內湖區碧山里14鄰碧山路2之1號;臺北市內湖區碧山里14鄰碧山路2之2號;臺北市內湖區內湖里13鄰成功路四段2之2號;臺北市內湖區碧山里14鄰碧山路2之3號,121.573460;121.565535;121.565507;121.573472;121.583578;121.590754;121.591318;121.591015;121.590740;121.591066,25.060168;25.081576;25.081478;25.060092;25.069284;25.081009;25.086483;25.086908;25.081054;25.087126
502,臺北市松山區寶清街103巷A2-2F號,臺北市松山區安平里25鄰寶清街103巷26號,121.568737,25.053248
503,臺北市中山區南京東路三段89巷4弄號,臺北市中山區復華里13鄰南京東路三段89巷5弄1號;臺北市中山區復華里14鄰南京東路三段89巷3弄1號;臺北市中山區復華里16鄰南京東路三段89巷27弄1號;臺北市中山區復華里16鄰南京東路三段89巷27弄2號;臺北市中山區復華里15鄰南京東路三段89巷15弄2號;臺北市中山區復華里16鄰南京東路三段89巷2號;臺北市中山區復華里14鄰南京東路三段89巷5弄2號;臺北市中山區復華里15鄰南京東路三段89巷15弄2之1號;臺北市中山區復華里15鄰南京東路三段89巷15弄2之2號;臺北市中山區復華里15鄰南京東路三段89巷15弄2之6號,121.539153;121.539109;121.537761;121.538068;121.538586;121.538684;121.539117;121.538600;121.538616;121.538683,25.052914;25.052578;25.053744;25.053609;25.053118;25.052582;25.052804;25.053099;25.053076;25.053100
504,臺北市北投區建民里文承路號,臺北市北投區建民里10鄰文承路20號;臺北市北投區建民里10鄰文承路22號;臺北市北投區建民里10鄰文承路26號;臺北市北投區建民里10鄰文承路28號,121.513509;121.513700;121.513957;121.514086,25.104655;25.104672;25.104675;25.104683
