p_name,Address,Response_Address,x,y,dist_MRT,station
岳泰峰華,臺北市北投區八仙里18鄰中央南路二段28之6號,臺北市北投區八仙里18鄰中央南路二段28之6號,121.500007,25.125426,125.15128455892838,奇岩Qiyan
岳泰明德,臺北市文山區萬興里4鄰新光路一段66巷3號,臺北市文山區萬興里4鄰新光路一段66巷3號,121.573123,24.990382,457.5587727957542,木柵Muzha
岳泰豐鼎,臺北市內湖區紫雲里22鄰康寧路一段156巷22之2號,臺北市內湖區紫雲里22鄰康寧路一段156巷22之2號,121.593677,25.077826,349.49980953850627,內湖Neihu
峰源,臺北市文山區景行里2鄰景文街46之2號,臺北市文山區景行里2鄰景文街46之2號,121.541186,24.991382,77.93135003413902,景美Jingmei
峰雅,臺北市北投區振華里25鄰懷德街66巷22號,臺北市北投區振華里25鄰懷德街66巷22號,121.520763,25.112977,284.90128975903673,明德Mingde
崇偉南京Ｓ2,臺北市萬華區萬壽里9鄰漢口街二段88號,臺北市萬華區萬壽里9鄰漢口街二段88號,121.504434,25.046139,490.34988419510995,西門Ximen
嶺藏,臺北市大同區環河北路一段235號,臺北市大同區大有里16鄰環河北路一段241號,121.508528,25.057451,494.4949615069435,北門Beimen
希伯崙山莊,臺北市士林區天山里17鄰中山北路七段114巷7之1號,臺北市士林區天山里17鄰中山北路七段114巷7之1號,121.532864,25.122107,1597.19292310183,芝山Zhishan
帝璽,臺北市內湖區行善里4鄰新明路428巷2號,臺北市內湖區行善里4鄰新明路428巷2號,121.579381,25.054303,306.7146106434535,松山Songshan
師大浦玉,臺北市中正區板溪里10鄰牯嶺街95巷68號,臺北市中正區板溪里10鄰牯嶺街95巷68號,121.521202,25.025268,196.29635581438674,古亭Guting
師大芯,臺北市文山區興旺里21鄰福興路106巷37號,臺北市文山區興旺里21鄰福興路106巷37號,121.55015,25.007045,778.9586367331574,辛亥Xinhai
常殷峰澤,臺北市中山區建國北路二段58號,臺北市中山區中央里14鄰建國北路二段58號,121.536441,25.054095,393.3444576128252,松江南京Songjiang Nanjing
常殷泊美,臺北市大安區古莊里7鄰浦城街12之1號,臺北市大安區古莊里7鄰浦城街12之1號,121.526663,25.023781,244.08834189145122,台電大樓Taipower Building
幸福一町目,臺北市大安區古莊里10鄰羅斯福路二段117巷5號,臺北市大安區古莊里10鄰羅斯福路二段117巷5號,121.525257,25.024501,286.2092332525552,古亭Guting
幸褔安家,臺北市大同區永樂里6鄰延平北路一段108號,臺北市大同區永樂里6鄰延平北路一段108號,121.511187,25.052865,222.40947156023128,北門Beimen
序東騰,臺北市北投區奇岩里3鄰三合街一段82巷73號,臺北市北投區奇岩里3鄰三合街一段82巷73號,121.50433,25.128602,398.906939209709,奇岩Qiyan
康HOME,臺北市北投區光明路203號,臺北市北投區光明路203號,121.5010314,25.1360764,173.9105437357926,新北投Xinbeitou
康寶日出印象,臺北市萬華區德昌街201號,臺北市萬華區孝德里5鄰德昌街201號,121.493781,25.023399,963.4375091014394,龍山寺Longshan Temple
廣宇日和,臺北市中山區興亞里22鄰吉林路14巷7之1號,臺北市中山區興亞里22鄰吉林路14巷7之1號,121.529375,25.050622,419.3198028286089,松江南京Songjiang Nanjing
廣宇江南,臺北市萬華區福音里9鄰永福街102號,臺北市萬華區福音里9鄰永福街102號,121.502405,25.038845,353.75264388138413,龍山寺Longshan Temple
廣宇萬和,臺北市北投區關渡里1鄰大度路三段301巷22號,臺北市北投區關渡里1鄰大度路三段301巷22號,121.466139,25.122388,216.66329298364184,關渡Guandu
御品園,臺北市大同區雙連里15鄰承德路二段104號,臺北市大同區雙連里15鄰承德路二段104號,121.517955,25.058488,298.2672633973062,民權西路Minquan W. Rd.
御品行館,臺北市內湖區港墘里9鄰江南街71巷16弄16號,臺北市內湖區港墘里9鄰江南街71巷16弄16號,121.577622,25.075948,369.14380530295233,港墘Gangqian
御揚比漾,臺北市大同區國順里7鄰民族西路326號,臺北市大同區國順里7鄰民族西路326號,121.509687,25.068584,457.8474645576171,大橋頭Daqiaotou
御水苑,臺北市大同區延平北路三段5號,臺北市大同區隆和里19鄰延平北路三段5號,121.51127,25.063535,162.04597634722458,大橋頭Daqiaotou
御織間,臺北市北投區長安里15鄰光明路210號,臺北市北投區長安里15鄰光明路210號,121.503874,25.136044,158.12124777105996,新北投Xinbeitou
德孚昀品,臺北市中山區北安路669號,臺北市中山區大直里14鄰北安路669號,121.549361,25.085054,424.81252873617495,大直Dazhi
德悅悅,臺北市士林區天壽里14鄰天母西路50巷25號,臺北市士林區天壽里14鄰天母西路50巷25號,121.524991,25.117591,822.1406779014802,明德Mingde
德杰羽森-玥,臺北市南港區東新里2鄰東明街41號,臺北市南港區東新里2鄰東明街41號,121.60453,25.056163,336.29045019153284,南港Nangang
德杰羽森-琚,臺北市內湖區瑞陽里4鄰文德路22巷44弄124號,臺北市內湖區瑞陽里4鄰文德路22巷44弄124號,121.5809,25.076027,453.4316067521211,文德Wende
德杰羽森-璽,臺北市士林區文林路470號,臺北市士林區舊佳里19鄰文林路470號,121.524537,25.095918,233.74221430849965,士林Shilin
德林哲里,臺北市南港區東新里16鄰興南街98號,臺北市南港區東新里16鄰興南街98號,121.59999,25.055388,768.5847772033226,南港Nangang
德璞永樂,臺北市南港區東新里9鄰東明街123巷26號,臺北市南港區東新里9鄰東明街123巷26號,121.601065,25.055344,652.7170013915068,南港Nangang
德謙驛,臺北市南港區東新里19鄰興南街150號,臺北市南港區東新里19鄰興南街150號,121.598844,25.054919,672.220190024077,昆陽Kunyang
德運京鼎,臺北市士林區社園里25鄰永平街80巷10號,臺北市士林區社園里25鄰永平街80巷10號,121.505515,25.091519,1560.1287244274706,三重國小Sanchong Elementary School
德運官鼎,臺北市大同區南京西路227號,臺北市大同區永樂里9鄰南京西路227號,121.5107,25.053934,260.9364659894344,北門Beimen
德運永康,臺北市萬華區頂碩里3鄰艋舺大道100號,臺北市萬華區頂碩里3鄰艋舺大道100號,121.502722,25.033204,343.8691322457702,龍山寺Longshan Temple
心仝聚,臺北市中山區中原里1鄰南京東路二段23號,臺北市中山區中原里1鄰南京東路二段23號,121.528854,25.052281,469.6085978940197,松江南京Songjiang Nanjing
忠孝詠吉,臺北市中山區中庄里1鄰民生東路二段3號,臺北市中山區中庄里1鄰民生東路二段3號,121.528129,25.058183,323.95988028687697,中山國小Zhongshan Elementary School
忠泰世界廣場,臺北市大安區信義路二段220號,臺北市大安區福住里8鄰信義路二段222號,121.531334,25.033435,289.5436725648537,東門Dongmen
忠泰值,臺北市北投區建民里10鄰文林北路75巷69號,臺北市北投區建民里10鄰文林北路75巷69號,121.517263,25.103325,411.4514956120589,明德Mingde
忠泰同,臺北市南港區永吉路555號,臺北市南港區合成里10鄰永吉路555號,121.581579,25.045506,108.09600549396934,後山埤Houshanpi
忠泰旭美,臺北市中山區敬業二路70號,臺北市中山區成功里20鄰敬業二路86號,121.55455,25.082245,190.93429877796967,劍南路Jiannan Rd.
忠泰湛,臺北市中正區幸福里4鄰忠孝東路一段84巷2號,臺北市中正區幸福里4鄰忠孝東路一段84巷2號,121.524061,25.044239,100.74311202207777,善導寺Shandao Temple
忠泰繪,臺北市大同區隆和里4鄰重慶北路三段40號,臺北市大同區隆和里4鄰重慶北路三段40號,121.513469,25.065335,146.75512886109883,大橋頭Daqiaotou
忠泰衍見築,臺北市中山區聚盛里6鄰中山北路二段93巷7之3號,臺北市中山區聚盛里6鄰中山北路二段93巷7之3號,121.523822,25.059417,345.9633009553782,中山國小Zhongshan Elementary School
忠順大院Ⅱ,臺北市文山區木新里5鄰開元街48號,臺北市文山區木新里5鄰開元街48號,121.570002,24.989051,593.8581879631486,萬芳社區Wanfang Community
恆合中山,臺北市中山區德惠街12號,臺北市中山區晴光里14鄰德惠街12號,121.523776,25.06661,371.76338127949145,中山國小Zhongshan Elementary School
恆合江山,臺北市松山區中正里28鄰敦化北路120巷28號,臺北市松山區中正里28鄰敦化北路120巷28號,121.547184,25.054023,366.48285304239545,南京復興Nanjing Fuxing
恆合芝山,臺北市文山區忠順里17鄰忠順街二段85巷23號,臺北市文山區忠順里17鄰忠順街二段85巷23號,121.565102,24.986301,789.0287624577753,萬芳社區Wanfang Community
恆合鈺璽,臺北市中山區集英里7鄰錦西街4之5號,臺北市中山區集英里7鄰錦西街4之5號,121.522174,25.06022,222.03862964262456,雙連Shuanglian
恆岳尚美,臺北市北投區承德路七段166號,臺北市北投區吉慶里6鄰承德路七段166號,121.508698,25.113406,512.0643640650744,唭哩岸Qilian
恆悅植心苑,臺北市士林區文林路679號,臺北市士林區德華里13鄰文林路699號,121.521628,25.101353,139.83578491403858,芝山Zhishan
恆隆聚,臺北市中山區朱馥里22鄰長春路285號,臺北市中山區朱馥里22鄰長春路285號,121.541704,25.054731,292.3897948204974,南京復興Nanjing Fuxing
悅成功,臺北市松山區中正里21鄰復興北路81巷18號,臺北市松山區中正里21鄰復興北路81巷18號,121.544954,25.05113,125.61483089918555,南京復興Nanjing Fuxing
拾秋,臺北市中正區廈安里1鄰和平西路二段136號,臺北市中正區廈安里1鄰和平西路二段136號,121.50648,25.032202,524.0844019925746,小南門Xiaonanmen
捷運晶鑽,臺北市萬華區糖廍里8鄰和平西路三段274號,臺北市萬華區糖廍里8鄰和平西路三段274號,121.49515,25.035264,519.9483078495033,龍山寺Longshan Temple
揚昇君悅,臺北市內湖區湖興里5鄰成功路二段450號,臺北市內湖區湖興里5鄰成功路二段450號,121.58956,25.071991,655.6622657470814,文德Wende
揚昇君苑,臺北市大安區古莊里4鄰浦城街4巷6之2號,臺北市大安區古莊里4鄰浦城街4巷6之2號,121.526602,25.024262,269.4745482415591,台電大樓Taipower Building
揚昇君隆,臺北市北投區清江里9鄰民權街11號,臺北市北投區清江里9鄰民權街11號,121.501536,25.129315,226.67574032948684,奇岩Qiyan
揚昇松江苑,臺北市松山區中崙里1鄰復興南路一段1之1號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.54413,25.047256,294.82242156594236,南京復興Nanjing Fuxing
揚昇松韻,臺北市松山區慈祐里5鄰松河街168號,臺北市松山區慈祐里5鄰松河街168號,121.576441,25.051189,153.8653500749734,松山Songshan
擎天森林,臺北市松山區東光里5鄰南京東路五段23巷4號,臺北市松山區東光里5鄰南京東路五段23巷4號,121.558079,25.052053,623.68069498566,國父紀念館Sun Yat-Sen Memorial Hall
政大爵鼎NO.1,臺北市中山區松江路56號,臺北市中山區興亞里13鄰松江路56號,121.532748,25.048831,188.69756062876377,松江南京Songjiang Nanjing
政大爵鼎NO.2,臺北市中山區中吉里21鄰松江路204巷9號,臺北市中山區中吉里21鄰松江路204巷9號,121.532476,25.057504,150.97134325051337,行天宮Xingtian Temple
政大豐匯,臺北市南港區東新里13鄰興南街11號,臺北市南港區東新里13鄰興南街11號,121.602744,25.05664,511.49902718727793,南港Nangang
政大首席,臺北市文山區指南里17鄰指南路三段77巷12號,臺北市文山區指南里17鄰指南路三段77巷12號,121.580995,24.982717,920.0655437918921,動物園Taipei Zoo
敦仰,臺北市文山區指南里17鄰指南路三段77巷12號,臺北市文山區指南里17鄰指南路三段77巷12號,121.580995,24.982717,920.0655437918921,動物園Taipei Zoo
敦化豐華,臺北市文山區政大里1鄰指南路二段221號,臺北市文山區政大里1鄰指南路二段221號,121.579683,24.98617,701.3905446306621,動物園Taipei Zoo
敦北VOGUE,臺北市文山區萬興里29鄰新光路一段32巷18號,臺北市文山區萬興里29鄰新光路一段32巷18號,121.572959,24.989115,531.7183292596201,木柵Muzha
敦北南京,臺北市松山區中正里10鄰敦化北路8號,臺北市松山區中正里10鄰敦化北路8號,121.548559,25.050453,340.0184383569055,台北小巨蛋Taipei Arena
敦北文華,臺北市松山區中正里20鄰南京東路三段256巷23號,臺北市松山區中正里20鄰南京東路三段256巷23號,121.544669,25.050646,121.7579684840524,南京復興Nanjing Fuxing
敦南WOW,臺北市松山區美仁里4鄰南京東路四段66號,臺北市松山區美仁里4鄰南京東路四段66號,121.554017,25.051435,277.5243705728149,台北小巨蛋Taipei Arena
敦南好好,臺北市松山區南京東路四段63號,臺北市松山區東勢里15鄰南京東路四段65號,121.552925,25.051846,155.11801396130457,台北小巨蛋Taipei Arena
敦南樞苑,臺北市松山區美仁里10鄰南京東路四段52巷10號,臺北市松山區美仁里10鄰南京東路四段52巷10號,121.553589,25.050663,238.90719187424605,台北小巨蛋Taipei Arena
敦南琴朗,臺北市大安區義安里6鄰安和路二段32巷31號,臺北市大安區義安里6鄰安和路二段32巷31號,121.550292,25.031825,370.05791063519484,信義安和Xinyi Anhe
敦南竣,臺北市大安區芳和里4鄰樂業街72巷16號,臺北市大安區芳和里4鄰樂業街72巷16號,121.5501,25.021535,359.73813110541664,六張犁Liuzhangli
敦南霖園,臺北市松山區敦化里13鄰敦化南路一段69號,臺北市松山區敦化里13鄰敦化南路一段69號,121.549268,25.045368,304.35433639148624,忠孝敦化Zhongxiao Dunhua
敦年˙博愛凱旋,臺北市大安區臥龍街84號,臺北市大安區臥龍里3鄰臥龍街84號,121.548077,25.020885,584.9249247128148,六張犁Liuzhangli
敦豐苑,臺北市大安區龍雲里17鄰四維路170巷5號,臺北市大安區龍雲里17鄰四維路170巷5號,121.547595,25.028286,479.1350733553122,科技大樓Technology Building
文与堂,臺北市大安區德安里11鄰敦化南路一段288號,臺北市大安區德安里11鄰敦化南路一段288號,121.54846,25.036552,410.10321151010993,忠孝敦化Zhongxiao Dunhua
文山晶硯,臺北市中正區光復里3鄰博愛路31之1號,臺北市中正區光復里3鄰博愛路31之1號,121.511512,25.045258,290.0710690604427,北門Beimen
文山萃,臺北市大同區民權里4鄰重慶北路二段225號,臺北市大同區民權里4鄰重慶北路二段225號,121.513724,25.061696,143.82025935669444,大橋頭Daqiaotou
文心casaait,臺北市大安區泰順街62巷,臺北市大安區古風里13鄰泰順街62巷16號,121.530297,25.021671,243.04077996372666,台電大樓Taipower Building
文心日日,臺北市文山區樟林里17鄰忠順街一段41巷18號,臺北市文山區樟林里17鄰忠順街一段41巷18號,121.558623,24.984838,848.2504841508269,萬芳醫院Wanfang Hospital
文心靜靜,臺北市文山區樟林里10鄰光輝路134巷12弄1號,臺北市文山區樟林里10鄰光輝路134巷12弄1號,121.55811,24.984618,859.4416305494401,萬芳醫院Wanfang Hospital
文普享享瑞安,臺北市內湖區清白里31鄰康寧路一段255巷71號,臺北市內湖區清白里31鄰康寧路一段255巷71號,121.59697,25.081686,307.23909667707215,內湖Neihu
文林君閱,臺北市內湖區寶湖里11鄰民權東路六段180巷42弄10之8號,臺北市內湖區寶湖里11鄰民權東路六段180巷42弄10之8號,121.592254,25.066749,955.4943439741735,昆陽Kunyang
文藝再興,臺北市內湖區寶湖里6鄰民權東路六段191巷38弄29號,臺北市內湖區寶湖里6鄰民權東路六段191巷38弄29號,121.597283,25.06908,907.6197551037403,內湖Neihu
文藝復興,臺北市大安區龍生里7鄰和平東路二段153巷3號,臺北市大安區龍生里7鄰和平東路二段153巷3號,121.541289,25.025503,241.5715895058575,科技大樓Technology Building
新光碧湖天,臺北市士林區福佳里4鄰美崙街12號,臺北市士林區福佳里4鄰美崙街12號,121.523409,25.097275,350.7387599104872,芝山Zhishan
新潤城峰,臺北市文山區明義里1鄰興隆路四段2號,臺北市文山區明義里1鄰興隆路四段2號,121.559112,24.990447,531.0548654345793,萬芳醫院Wanfang Hospital
新潤峰耘,臺北市北投區一德里2鄰中央北路四段30巷10號,臺北市北投區一德里2鄰中央北路四段30巷10號,121.478044,25.135535,579.4716210642123,忠義Zhongyi
新潤朗格,臺北市內湖區紫陽里22鄰文德路210巷30弄83號,臺北市內湖區紫陽里22鄰文德路210巷30弄83號,121.584058,25.076405,146.4762949128894,文德Wende
新潤潤心,臺北市內湖區行善路385號,臺北市內湖區石潭里13鄰行善路385號,121.585603,25.063912,856.6019666827485,文德Wende
新碩大砌,臺北市松山區寶清街103號,臺北市松山區安平里27鄰寶清街103之12號,121.568545,25.053131,435.2541939902405,南京三民Nanjing Sanmin
新碩文曲,臺北市中山區復華里15鄰南京東路三段89巷15弄2之6號,臺北市中山區復華里15鄰南京東路三段89巷15弄2之6號,121.538683,25.0531,594.1857633243119,南京復興Nanjing Fuxing
新碩華御,臺北市北投區建民里10鄰文承路28號,臺北市北投區建民里10鄰文承路28號,121.514086,25.104683,594.9281828871257,石牌Shipai
新碩華悅,臺北市北投區立賢里5鄰實踐街5巷7號,臺北市北投區立賢里5鄰實踐街5巷7號,121.507304,25.11496,362.91783102367594,唭哩岸Qilian
新美齊心居,臺北市大同區雙連里27鄰重慶北路二段123號,臺北市大同區雙連里27鄰重慶北路二段123號,121.513856,25.05777,342.96236679560315,大橋頭Daqiaotou
新美齊心岳,臺北市萬華區新起里22鄰貴陽街二段17巷17號,臺北市萬華區新起里22鄰貴陽街二段17巷17號,121.505565,25.039974,328.3451487768036,西門Ximen
新美齊硯,臺北市萬華區仁德里3鄰柳州街13號,臺北市萬華區仁德里3鄰柳州街13號,121.505495,25.039028,359.3767717802964,西門Ximen
方城市,臺北市南港區重陽路523號,臺北市南港區三重里22鄰重陽路523號,121.613179,25.062501,332.422388970778,東湖Donghu
日健邸,臺北市士林區中山北路六段405巷88號,臺北市士林區天壽里12鄰中山北路六段405巷88號,121.526574,25.117201,937.9483016976699,芝山Zhishan
日健闊,臺北市中正區延平南路89號,臺北市中正區光復里9鄰延平南路89號,121.510857,25.042939,288.2460228941777,西門Ximen
日安吉林,臺北市中山區中吉里13鄰吉林路91號,臺北市中山區中吉里13鄰吉林路91號,121.530275,25.05572,378.62332246269,松江南京Songjiang Nanjing
日新好好,臺北市中正區忠孝東路二段102號,臺北市中正區幸市里1鄰忠孝東路二段102號,121.530581,25.042735,259.3551430638175,忠孝新生Zhongxiao Xinsheng
日日好日,臺北市士林區重慶北路四段108號,臺北市士林區福順里4鄰重慶北路四段108號,121.512788,25.082843,1053.7430949833774,圓山Yuanshan
日日禾,臺北市中山區興亞里23鄰吉林路22巷13號,臺北市中山區興亞里23鄰吉林路22巷13號,121.529297,25.051113,423.3562869630198,松江南京Songjiang Nanjing
旺德福,臺北市大同區星明里1鄰太原路142之11號,臺北市大同區星明里1鄰太原路142之11號,121.516153,25.054098,302.79333296583087,台北車站Taipei Main Station
昀集柏寓,臺北市士林區芝山里28鄰德行東路258號,臺北市士林區芝山里28鄰德行東路258號,121.534373,25.109603,1301.097897693,士林Shilin
昆陽園,臺北市大同區民生西路298號,臺北市大同區延平里17鄰民生西路297之2號,121.513032,25.057483,337.3184159008704,大橋頭Daqiaotou
昇陽國際,臺北市北投區溫泉里17鄰民族街43巷13號,臺北市北投區溫泉里17鄰民族街43巷13號,121.506012,25.133793,428.016651750344,新北投Xinbeitou
昇陽逸居,臺北市中山區中山里10鄰民生東路一段18號,臺北市中山區中山里10鄰民生東路一段18號,121.52358,25.057876,328.3845606432527,雙連Shuanglian
昇陽麗方,臺北市南港區新光里10鄰昆陽街180號,臺北市南港區新光里10鄰昆陽街180號,121.593225,25.04821,131.21557111852826,昆陽Kunyang
明德馥,臺北市信義區興隆里2鄰基隆路一段350之33號,臺北市信義區興隆里2鄰基隆路一段350之33號,121.56122,25.036716,311.9716268394382,台北101/世貿Taipei 101/World Trade Center
明臣勸,臺北市萬華區中華路二段484巷,臺北市萬華區新和里27鄰中華路二段484巷14之7號,121.506621,25.026743,695.4346389886025,小南門Xiaonanmen
春聚,臺北市北投區中央北路四段541巷3號,臺北市北投區一德里17鄰中央北路四段541巷3號,121.468387,25.127659,185.05731411353233,關渡Guandu
昭揚天際,臺灣臺北市北投區建民路125巷6號,臺北市北投區石牌里13鄰建民路125巷6號,121.517154,25.110139,189.92488641027396,明德Mingde
景上川,臺北市文山區指南路一段63號,臺北市文山區木新里7鄰指南路一段63號,121.571257,24.98786,639.7914977545423,木柵Muzha
景美聯山-極品區,臺北市北投區永欣里5鄰石牌路二段318號,臺北市北投區永欣里5鄰石牌路二段318號,121.523191,25.119381,740.6597080014017,明德Mingde
景美聯山-臻品區,臺北市北投區福興里3鄰承德路七段90號,臺北市北投區福興里3鄰承德路七段90號,121.510437,25.111781,591.417033791127,石牌Shipai
晴山學,臺北市萬華區環河南路二段59號,臺北市萬華區環河南路二段59號,121.4942234,25.0378823,641.0615800799997,龍山寺Longshan Temple
晶硯,臺北市文山區羅斯福路六段198號,臺北市文山區景慶里1鄰羅斯福路六段198號,121.540873,24.993881,106.2944322856438,景美Jingmei
晶華MORI,臺北市文山區羅斯福路六段198號,臺北市文山區景慶里1鄰羅斯福路六段198號,121.540873,24.993881,106.2944322856438,景美Jingmei
曉南門,臺北市北投區稻香里14鄰稻香路168號,臺北市北投區稻香里14鄰稻香路168號,121.488899,25.143712,528.0600071790667,復興崗Fuxinggang
曜DC,臺北市中山區正義里8鄰林森北路107巷86之2號,臺北市中山區正義里8鄰林森北路107巷86之2號,121.527762,25.049574,576.8233701830004,善導寺Shandao Temple
最大直,臺北市中山區中山北路一段83巷12號,臺北市中山區正得里7鄰中山北路一段83巷12號,121.522824,25.050262,304.9132095255456,中山Zhongshan
有川翩翩,臺北市萬華區富福里13鄰昆明街289巷15之3號,臺北市萬華區富福里13鄰昆明街289巷15之3號,121.503996,25.036204,466.7804923405617,龍山寺Longshan Temple
有鄰,臺北市中山區永安里31鄰明水路383之1號,臺北市中山區永安里31鄰明水路383之1號,121.54603,25.077922,132.0415828009079,大直Dazhi
朗朗台大,臺北市大同區隆和里6鄰重慶北路三段11號,臺北市大同區隆和里6鄰重慶北路三段11號,121.513887,25.06443,146.61084052821107,大橋頭Daqiaotou
東方晶鑽,臺北市大安區大學里3鄰新生南路三段70巷6號,臺北市大安區大學里3鄰新生南路三段70巷6號,121.53335,25.019687,294.13255171127395,公館Gongguan
東昀昀,臺北市南港區三重里23鄰松河街770號,臺北市南港區三重里23鄰松河街770號,121.611831,25.061335,341.4538776215386,東湖Donghu
東村渥雲,臺北市信義區崇德街60巷,臺北市信義區黎平里3鄰崇德街60巷14之1號,121.554569,25.023921,161.8944059828795,六張犁Liuzhangli
東煒大可山石,臺北市士林區福志里13鄰福志路11號,臺北市士林區福志里13鄰福志路11號,121.531809,25.098279,678.9223688255039,士林Shilin
東煒常玉,臺北市北投區大同里15鄰北投路二段11號,臺北市北投區大同里15鄰北投路二段11號,121.498724,25.130672,68.66505603857824,北投Beitou
東騰元町,臺北市文山區博嘉里19鄰和平東路四段390號,臺北市文山區博嘉里19鄰和平東路四段390號,121.574408,24.998346,140.57218184573722,木柵Muzha
東騰界,臺北市萬華區西昌街134號,臺北市萬華區富民里3鄰西昌街135之1號,121.500773,25.039857,286.0123665467643,龍山寺Longshan Temple
東騰籃,臺北市中山區天祥路61巷,臺北市中山區集英里20鄰天祥路61巷22號,121.521693,25.063296,264.8427635182322,民權西路Minquan W. Rd.
東騰藍,臺北市信義區泰和里19鄰吳興街600巷76弄10號,臺北市信義區泰和里19鄰吳興街600巷76弄10號,121.570555,25.018788,824.6727579784128,象山Xiangshan
東龍小巨蛋TOPONE,臺北市松山區美仁里4鄰南京東路四段52巷3號,臺北市松山區美仁里4鄰南京東路四段52巷3號,121.553724,25.051083,247.86485039108732,台北小巨蛋Taipei Arena
松下?賓,臺北市中山區中山里10鄰中山北路二段77巷7號,臺北市中山區中山里10鄰中山北路二段77巷7號,121.523332,25.057569,301.0950282804233,雙連Shuanglian
松德88,臺北市信義區國業里2鄰松德路89號,臺北市信義區國業里2鄰松德路89號,121.576108,25.038119,160.85790068086615,永春Yongchun
松德長虹,臺北市信義區安康里19鄰松德路169巷21號,臺北市信義區安康里19鄰松德路169巷21號,121.5758,25.036196,276.9820291773803,永春Yongchun
松捷樂,臺北市松山區慈祐里15鄰八德路四段598之6號,臺北市松山區慈祐里15鄰八德路四段598之6號,121.572488,25.049748,580.6149154654504,松山Songshan
松江188,臺北市中山區中吉里14鄰松江路188巷2號,臺北市中山區中吉里14鄰松江路188巷2號,121.532552,25.056728,187.58520601994533,行天宮Xingtian Temple
松江ONE,臺北市中山區新生里8鄰松江路330巷24號,臺北市中山區新生里8鄰松江路330巷24號,121.532064,25.061088,147.93506619616494,行天宮Xingtian Temple
松江阡語,臺北市中山區中吉里16鄰松江路184巷31號,臺北市中山區中吉里16鄰松江路184巷31號,121.531521,25.056673,256.107508491297,行天宮Xingtian Temple
松漢掬雲,臺北市北投區奇岩里3鄰三合街一段38號,臺北市北投區奇岩里3鄰三合街一段38號,121.505932,25.127272,373.5976646495307,唭哩岸Qilian
松蔦青語,臺北市松山區慈祐里7鄰松河街76號,臺北市松山區慈祐里7鄰松河街76號,121.574299,25.050795,380.8863211026108,松山Songshan
松雍,臺北市信義區松勇路69巷1號,臺北市信義區安康里31鄰松勇路69巷1號,121.570075,25.033759,77.48244183097924,象山Xiangshan
松露院,臺北市文山區秀明路二段75號,臺北市文山區萬興里22鄰秀明路二段75號,121.576296,24.991793,503.4525629122032,動物園Taipei Zoo
林語堂,臺北市中正區龍福里20鄰牯嶺街22巷11之1號,臺北市中正區龍福里20鄰牯嶺街22巷11之1號,121.515376,25.03047,347.55728813357774,中正紀念堂Chiang Kai-Shek Memorial Hall
枝盈,臺北市大安區永康里7鄰金山南路二段31巷31號,臺北市大安區永康里7鄰金山南路二段31巷31號,121.528593,25.032851,60.14642623833398,東門Dongmen
柏鴻君臨,臺北市北投區建民里5鄰文林北路60巷23號,臺北市北投區建民里5鄰文林北路60巷23號,121.519094,25.105362,254.86336406382998,明德Mingde
桓桓溫州,臺北市大安區龍坡里18鄰溫州街22巷3之2號,臺北市大安區龍坡里18鄰溫州街22巷3之2號,121.53241,25.023817,504.7946017067928,台電大樓Taipower Building
森仰,臺北市中山區康樂里3鄰中山北路二段27巷19號,臺北市中山區康樂里3鄰中山北路二段27巷19號,121.524463,25.053431,454.74737364377825,中山Zhongshan
森業永春,臺北市信義區忠孝東路五段469號,臺北市信義區富臺里12鄰忠孝東路五段469號,121.577216,25.041034,103.13749638424466,永春Yongchun
森濤苑,臺北市內湖區寶湖里29鄰民權東路六段180巷70弄29號,臺北市內湖區寶湖里29鄰民權東路六段180巷70弄29號,121.591458,25.066891,978.0122521988557,昆陽Kunyang
植建築,臺北市大安區新生南路三段16號,臺北市大安區龍坡里5鄰新生南路三段20之3號,121.534437,25.024125,536.5866759240043,公館Gongguan
楓韻、石,臺北市中正區南門里4鄰博愛路224巷8號,臺北市中正區南門里4鄰博愛路224巷8號,121.509885,25.033933,143.10836534338728,小南門Xiaonanmen
極真,臺北市萬華區和德里24鄰西園路二段322號,臺北市萬華區和德里24鄰西園路二段322號,121.492304,25.025997,995.1861836950067,龍山寺Longshan Temple
榮耀之星,臺北市中山區行孝里1鄰五常街11巷3號,臺北市中山區行孝里1鄰五常街11巷3號,121.538121,25.064526,615.9830678236004,行天宮Xingtian Temple
榮耀西門,臺北市萬華區新起里17鄰漢中街156號,臺北市萬華區新起里17鄰漢中街156號,121.506658,25.041269,189.03529358535957,西門Ximen
榮華一鹿,臺北市北投區榮華一路8號,臺北市北投區榮華里20鄰榮華一路8號,121.52384,25.111892,534.2209800789008,芝山Zhishan
樂揚心閱,臺北市大同區延平里10鄰保安街52號,臺北市大同區延平里10鄰保安街52號,121.512753,25.059049,244.53948151264368,大橋頭Daqiaotou
樂揚映白,臺北市信義區嘉興里14鄰嘉興街175巷6號,臺北市信義區嘉興里14鄰嘉興街175巷6號,121.557578,25.027587,543.535465934025,六張犁Liuzhangli
樂揚煦煦,臺北市萬華區全德里1鄰萬大路386號,臺北市萬華區全德里1鄰萬大路386號,121.498848,25.022216,766.744655910881,龍山寺Longshan Temple
樂行館,臺北市士林區社園里3鄰永平街86號,臺北市士林區社園里3鄰永平街86號,121.505149,25.091809,1549.0314364683531,三重國小Sanchong Elementary School
